tweet_id,name,rating_numerator,rating_denominator,dog_class,predicted_breed,conf
749981277374128128,Atticus,1776.0,10.0,unclassified,Sunglass,0.0507761999999999
749774190421639168,Lucy,12.0,10.0,unclassified,Pekinese,0.8790120000000001
749417653287129088,Finn,11.0,10.0,pupper,Papillon,0.772894
749403093750648834,Nameless,10.0,10.0,unclassified,Chesapeake Bay Retriever,0.694541
749395845976588288,George,10.0,10.0,unclassified,Pomeranian,0.973715
749317047558017024,Blu,12.0,10.0,unclassified,Wire-Haired Fox Terrier,0.155144
749064354620928000,Winston,11.0,10.0,unclassified,Pug,0.985222
749036806121881602,Dietrich,8.0,10.0,unclassified,West Highland White Terrier,0.0195223
748977405889503236,Nameless,10.0,10.0,unclassified,German Short-Haired Pointer,0.742216
748932637671223296,Divine,13.0,10.0,unclassified,Borzoi,0.742912
748705597323898880,Nameless,13.0,10.0,unclassified,Scuba Diver,0.121887
748699167502000129,Tripp,11.0,10.0,unclassified,Pembroke,0.849029
748692773788876800,Quizno,10.0,10.0,doggo,Oxcart,0.245653
748575535303884801,Nameless,6.0,10.0,unclassified,Soft-Coated Wheaten Terrier,0.0864988
748568946752774144,Cora,12.0,10.0,unclassified,Tibetan Terrier,0.328161
748346686624440324,Nameless,10.0,10.0,unclassified,Borzoi,0.5964550000000001
748324050481647620,Duke,11.0,10.0,unclassified,Shetland Sheepdog,0.880499
748307329658011649,Nameless,7.0,10.0,unclassified,Mountain Tent,0.0292033
747963614829678593,Nameless,10.0,10.0,pupper,Kelpie,0.307672
747933425676525569,Nameless,11.0,10.0,unclassified,Samoyed,0.998201
747885874273214464,Nameless,8.0,10.0,unclassified,Kuvasz,0.40845
747844099428986880,Huxley,11.0,10.0,unclassified,Pembroke,0.360428
747816857231626240,Nameless,4.0,10.0,unclassified,Pembroke,0.7689229999999999
747600769478692864,Bookstore,8.5,10.0,unclassified,Chesapeake Bay Retriever,0.804363
747594051852075008,Nameless,11.0,10.0,unclassified,Basenji,0.389136
747512671126323200,Nameless,10.0,10.0,unclassified,Cardigan,0.111493
747461612269887489,Nameless,10.0,10.0,unclassified,Ballplayer,0.0846722
747219827526344708,Atticus,11.0,10.0,unclassified,Shetland Sheepdog,0.548018
747204161125646336,Clark,10.0,10.0,unclassified,Rain Barrel,0.0392215
747103485104099331,Nameless,11.0,10.0,unclassified,Labrador Retriever,0.991954
746906459439529985,Nameless,0.0,10.0,unclassified,Space Shuttle,0.064807
746872823977771008,Nameless,11.0,10.0,unclassified,Pembroke,0.540201
746818907684614144,Nameless,13.0,10.0,unclassified,Ibizan Hound,0.101537
746790600704425984,Nameless,10.0,10.0,unclassified,Boston Bull,0.936183
746726898085036033,Abby,12.0,10.0,unclassified,Golden Retriever,0.256505
746507379341139972,Shiloh,10.0,10.0,unclassified,Toy Poodle,0.508292
746369468511756288,Nameless,9.0,10.0,unclassified,German Shepherd,0.622957
746131877086527488,Gustav,10.0,10.0,unclassified,Chow,0.575637
746056683365994496,Arlen,11.0,10.0,unclassified,Shetland Sheepdog,0.43332
745789745784041472,Gus,10.0,10.0,unclassified,Pekinese,0.984267
745712589599014916,Percy,7.0,10.0,unclassified,Chow,0.0627544999999999
745433870967832576,Lenox,10.0,10.0,doggo,Basset,1.44895e-05
745422732645535745,Nameless,9.0,10.0,unclassified,Labrador Retriever,0.6638
745314880350101504,Sugar,12.0,10.0,unclassified,Fountain,0.0220518
745057283344719872,Oliver,12.0,10.0,unclassified,Shetland Sheepdog,0.963985
744995568523612160,Abby,9.0,10.0,puppo,Old English Sheepdog,0.427481
744971049620602880,Indie,12.0,10.0,unclassified,Toy Poodle,0.497755
744709971296780288,Harvey,10.0,10.0,unclassified,Shetland Sheepdog,0.234431
744334592493166593,Blanket,11.0,10.0,unclassified,Samoyed,0.960543
744234799360020481,Nameless,13.0,10.0,doggo,Labrador Retriever,0.825333
743980027717509120,Geno,11.0,10.0,unclassified,Bull Mastiff,0.97573
743895849529389061,Nameless,10.0,10.0,unclassified,Dalmatian,0.562315
743609206067040256,Stark,10.0,10.0,unclassified,Weimaraner,0.982794
743595368194129920,Harold,7.0,10.0,unclassified,Warthog,0.0188272
743545585370791937,Bentley,11.0,10.0,unclassified,Standard Poodle,0.0605835
743510151680958465,Beya,13.0,10.0,unclassified,Hippopotamus,0.0130947999999999
743253157753532416,Kilo,10.0,10.0,puppo,Malamute,0.442612
743222593470234624,Nameless,12.0,10.0,unclassified,Kuvasz,0.350629
743210557239623680,Kayla,10.0,10.0,unclassified,Golden Retriever,0.930705
742528092657332225,Maxaroni,10.0,10.0,unclassified,Snorkel,0.00933292
742465774154047488,Nameless,14.0,10.0,pupper,Desktop Computer,0.000267579
742423170473463808,Bell,12.0,10.0,unclassified,Pug,0.99731
742385895052087300,Phil,11.0,10.0,unclassified,Cardigan,0.5669109999999999
742161199639494656,Doug,12.0,10.0,unclassified,Parachute,0.000435974
742150209887731712,Edmund,8.0,10.0,pupper,French Bulldog,0.0714143999999999
741793263812808706,Nameless,10.0,10.0,unclassified,Kuvasz,0.311325
741743634094141440,Aqua,11.0,10.0,pupper,Labrador Retriever,0.786089
741438259667034112,Tucker,9.0,10.0,unclassified,Chesapeake Bay Retriever,0.292675
741303864243200000,Theodore,12.0,10.0,unclassified,Chihuahua,0.7681560000000001
741067306818797568,Nameless,12.0,10.0,pupper,Golden Retriever,0.843799
740995100998766593,Leo,10.0,10.0,unclassified,Malamute,0.454363
740711788199743490,Nameless,9.0,10.0,unclassified,Toy Poodle,0.388277
740699697422163968,Chip,8.0,10.0,unclassified,Barrow,0.0195772
740676976021798912,Baloo,11.0,10.0,pupper,Norwegian Elkhound,0.275225
740373189193256964,Nameless,14.0,10.0,unclassified,Golden Retriever,0.8076439999999999
740365076218183684,Nameless,10.0,10.0,unclassified,Mushroom,0.137516
740359016048689152,Chase,9.0,10.0,unclassified,Golden Retriever,0.8636870000000001
740214038584557568,Nameless,10.0,10.0,unclassified,Chesapeake Bay Retriever,0.586414
739979191639244800,Nollie,12.0,10.0,unclassified,Irish Water Spaniel,0.2858
739932936087216128,Rorie,10.0,10.0,unclassified,Redbone,0.243904
739844404073074688,Simba,12.0,10.0,unclassified,Toy Poodle,0.342397
739606147276148736,Benji,9.0,10.0,pupper,Blenheim Spaniel,0.933755
739544079319588864,Nameless,10.0,10.0,unclassified,Labrador Retriever,0.967397
739485634323156992,Kyle,6.0,10.0,unclassified,Walker Hound,0.640256
739238157791694849,Nameless,13.0,10.0,doggo,Eskimo Dog,0.503372
738885046782832640,Charles,11.0,10.0,unclassified,American Staffordshire Terrier,0.0155351
738883359779196928,Nameless,10.0,10.0,unclassified,Labrador Retriever,0.691137
738537504001953792,Bayley,11.0,10.0,puppo,Chow,0.808737
738402415918125056,Nameless,10.0,10.0,unclassified,Cocker Spaniel,0.346695
738184450748633089,Nameless,9.0,10.0,unclassified,Bedlington Terrier,0.289471
738166403467907072,Axel,12.0,10.0,unclassified,Keeshond,0.8788860000000001
738156290900254721,Storkson,10.0,10.0,unclassified,Pug,0.751758
737826014890496000,Remy,10.0,10.0,unclassified,Vizsla,0.990391
737800304142471168,Bella,10.0,10.0,unclassified,Malamute,0.374682
737678689543020544,Nameless,11.0,10.0,unclassified,Pembroke,0.935307
737445876994609152,Nameless,13.0,10.0,unclassified,Samoyed,0.400568
737322739594330112,Lily,9.0,10.0,unclassified,Park Bench,0.0593119
737310737551491075,Nameless,13.0,10.0,unclassified,Valley,0.0397584999999999
736736130620620800,Chadrick,13.0,10.0,unclassified,Schipperke,0.545502
736365877722001409,Rory,11.0,10.0,pupper,Toy Poodle,0.082606
736225175608430592,Nameless,10.0,10.0,unclassified,Labrador Retriever,0.399217
736010884653420544,Nameless,10.0,10.0,unclassified,Golden Retriever,0.553901
735991953473572864,Maxaroni,11.0,10.0,unclassified,Cocker Spaniel,0.961643
735648611367784448,Nameless,12.0,10.0,pupper,Pembroke,0.4625939999999999
735635087207878657,Dakota,11.0,10.0,unclassified,Pug,0.8918709999999999
735274964362878976,Nameless,11.0,10.0,unclassified,Quilt,0.00630206
735256018284875776,Kellogg,8.0,10.0,doggo,Staffordshire Bullterrier,0.523191
735137028879360001,Buckley,9.0,10.0,pupper,Walker Hound,0.413535
734912297295085568,Jax,10.0,10.0,unclassified,Maltese Dog,0.847292
734787690684657664,Nameless,13.0,10.0,unclassified,Golden Retriever,0.883991
734776360183431168,Livvie,11.0,10.0,unclassified,Siberian Husky,0.304902
733828123016450049,Terry,10.0,10.0,unclassified,Beagle,0.4723239999999999
733822306246479872,Moose,10.0,10.0,unclassified,Lhasa,0.457356
733482008106668032,Nameless,10.0,10.0,unclassified,French Bulldog,0.619382
733460102733135873,Hermione,11.0,10.0,unclassified,Chow,0.931275
733109485275860992,Nameless,12.0,10.0,doggo,Golden Retriever,0.945523
732732193018155009,Ralpher,12.0,10.0,unclassified,Staffordshire Bullterrier,0.127969
732726085725589504,Aldrick,11.0,10.0,unclassified,Pomeranian,0.961902
732585889486888962,Nameless,10.0,10.0,unclassified,Staffordshire Bullterrier,0.843359
732375214819057664,Kyle,11.0,10.0,doggo,Basset,0.000547053
732005617171337216,Larry,11.0,10.0,unclassified,English Setter,0.677408
731285275100512256,Solomon,12.0,10.0,unclassified,Pembroke,0.967103
731156023742988288,Nameless,204.0,170.0,unclassified,King Penguin,0.0494438
730924654643314689,Nameless,9.0,10.0,unclassified,Newfoundland,0.0862411
730573383004487680,Rooney,10.0,10.0,pupper,American Staffordshire Terrier,0.810158
730427201120833536,Crystal,11.0,10.0,unclassified,Eskimo Dog,0.682082
730211855403241472,Ziva,11.0,10.0,unclassified,Pug,0.341663
730196704625098752,Charles,6.0,10.0,unclassified,Toilet Seat,0.149497
729854734790754305,Ollie,11.0,10.0,unclassified,Passenger Car,0.0526646999999999
729838605770891264,Nameless,12.0,10.0,unclassified,Prison,0.013826
729823566028484608,Stefan,13.0,10.0,unclassified,Kelpie,0.218408
729463711119904772,Pupcasso,13.0,10.0,unclassified,German Shepherd,0.829307
729113531270991872,Nameless,10.0,10.0,unclassified,Bannister,0.0480482
728986383096946689,Puff,11.0,10.0,unclassified,Maltese Dog,0.95207
728760639972315136,Nameless,13.0,10.0,unclassified,Pembroke,0.939134
728751179681943552,Flurpson,10.0,10.0,unclassified,Saint Bernard,0.48205
728653952833728512,Coleman,8.0,10.0,unclassified,Rotisserie,0.0412478
728409960103686147,Wallace,10.0,10.0,unclassified,Saint Bernard,0.0942456
728387165835677696,Enchilada,12.0,10.0,unclassified,Collie,0.266414
728046963732717569,Raymond,11.0,10.0,unclassified,Newfoundland,0.255971
728035342121635841,Nameless,12.0,10.0,pupper,Pomeranian,0.248664
728015554473250816,Rueben,11.0,10.0,pupper,Cocker Spaniel,0.384559
727685679342333952,Cilantro,12.0,10.0,unclassified,Border Collie,0.462408
727644517743104000,Nameless,13.0,10.0,doggo,Great Pyrenees,0.457164
727524757080539137,Nameless,10.0,10.0,pupper,Pomeranian,0.958834
727314416056803329,Nameless,11.0,10.0,pupper,Toy Poodle,0.827469
727286334147182592,Nameless,9.0,10.0,unclassified,Chihuahua,0.0705542
727175381690781696,Karll,10.0,10.0,unclassified,Flat-Coated Retriever,0.656463
726935089318363137,Sprout,12.0,10.0,unclassified,Toy Poodle,0.083749
726887082820554753,Blitz,10.0,10.0,unclassified,Soft-Coated Wheaten Terrier,0.5159189999999999
726828223124897792,Bloop,12.0,10.0,unclassified,Miniature Pinscher,0.2553269999999999
726224900189511680,Nameless,9.0,10.0,unclassified,Standard Poodle,0.261112
725842289046749185,Colby,12.0,10.0,unclassified,Toy Poodle,0.420463
725786712245440512,Lillie,11.0,10.0,pupper,Chow,0.335761
725729321944506368,Lola,12.0,10.0,unclassified,Boxer,0.599076
724983749226668032,Fred,12.0,10.0,unclassified,Golden Retriever,0.67575
724771698126512129,Nameless,11.0,10.0,doggo,German Short-Haired Pointer,0.835491
724405726123311104,Ashleigh,10.0,10.0,pupper,Golden Retriever,0.240695
724049859469295616,Kreggory,10.0,10.0,unclassified,Border Collie,0.581835
724046343203856385,Sarge,10.0,10.0,unclassified,Boxer,0.8262719999999999
724004602748780546,Luther,11.0,10.0,pupper,Pug,0.0188769
723912936180330496,Sugar,12.0,10.0,unclassified,Samoyed,0.991772
723688335806480385,Reginald,12.0,10.0,unclassified,Chow,0.0890102
723673163800948736,Ivar,10.0,10.0,unclassified,Golden Retriever,0.83939
723179728551723008,Jangle,8.0,10.0,unclassified,Norwegian Elkhound,0.0568505
722974582966214656,Nameless,13.0,10.0,unclassified,Great Dane,0.2467619999999999
722613351520608256,Schnitzel,12.0,10.0,unclassified,Labrador Retriever,0.5309149999999999
721503162398597120,Panda,11.0,10.0,unclassified,Pomeranian,0.99775
721001180231503872,Oliver,11.0,10.0,pupper,Samoyed,0.950053
720785406564900865,Archie,12.0,10.0,unclassified,Chihuahua,0.8964219999999999
720775346191278080,Berkeley,10.0,10.0,unclassified,Newfoundland,0.4899699999999999
720415127506415616,Nameless,10.0,10.0,unclassified,Rottweiler,0.990312
720389942216527872,Ralphé,11.0,10.0,unclassified,Pembroke,0.873977
720340705894408192,Derek,10.0,10.0,pupper,Viaduct,0.065321
720059472081784833,Charleson,9.0,10.0,unclassified,Mexican Hairless,0.451852
720043174954147842,Neptune,11.0,10.0,unclassified,Samoyed,0.954517
719991154352222208,Nameless,10.0,10.0,doggo,Golden Retriever,0.605304
719704490224398336,Clyde,12.0,10.0,pupper,Bathtub,0.0355281999999999
719551379208073216,Harnold,10.0,10.0,unclassified,Malamute,0.873233
719367763014393856,Sid,11.0,10.0,unclassified,Soft-Coated Wheaten Terrier,0.0509709999999999
719339463458033665,Lucy,10.0,10.0,unclassified,Golden Retriever,0.765778
719332531645071360,Pippa,11.0,10.0,unclassified,Dandie Dinmont,0.224415
718971898235854848,Sadie,10.0,10.0,unclassified,Golden Retriever,0.140394
718939241951195136,Otis,12.0,10.0,unclassified,Pembroke,0.7663270000000001
718631497683582976,Nameless,10.0,10.0,unclassified,Pomeranian,0.993718
718613305783398402,Carper,11.0,10.0,unclassified,Labrador Retriever,0.58458
718540630683709445,Nameless,10.0,10.0,unclassified,Maltese Dog,0.632289
718460005985447936,Bowie,9.0,10.0,unclassified,Boston Bull,0.252781
718454725339934721,Nameless,13.0,10.0,unclassified,Chime,0.0680916
718246886998687744,Alexanderson,3.0,10.0,unclassified,Chihuahua,0.354488
718234618122661888,Suki,11.0,10.0,unclassified,Malamute,0.370152
717841801130979328,Barclay,11.0,10.0,unclassified,Brittany Spaniel,0.922876
717790033953034240,Nameless,10.0,10.0,pupper,Cab,0.0348464
717537687239008257,Nameless,11.0,10.0,unclassified,Golden Retriever,0.779356
717421804990701568,Ebby,9.0,10.0,unclassified,Miniature Pinscher,0.286479
717047459982213120,Flávio,12.0,10.0,unclassified,Golden Retriever,0.983548
717009362452090881,Smokey,10.0,10.0,pupper,Siberian Husky,0.506154
716802964044845056,Link,10.0,10.0,unclassified,Malinois,0.619577
716791146589110272,Jennifur,11.0,10.0,unclassified,Pomeranian,0.468751
716439118184652801,Bluebert,11.0,10.0,unclassified,Siberian Husky,0.396495
716285507865542656,Stephanus,12.0,10.0,unclassified,Yorkshire Terrier,0.4304199999999999
716080869887381504,Nameless,11.0,10.0,doggo,Golden Retriever,0.638625
715928423106027520,Bubbles,11.0,10.0,unclassified,Pug,0.976685
715733265223708672,Nameless,10.0,10.0,unclassified,Dandie Dinmont,0.740229
715696743237730304,Toby,10.0,10.0,unclassified,Staffordshire Bullterrier,0.427836
715680795826982913,Zeus,12.0,10.0,unclassified,Golden Retriever,0.990715
715360349751484417,Bertson,11.0,10.0,unclassified,Padlock,0.0239704
715342466308784130,Oscar,10.0,10.0,unclassified,West Highland White Terrier,0.597111
715220193576927233,Nico,10.0,10.0,unclassified,Chihuahua,0.584026
715200624753819648,Michelangelope,12.0,10.0,unclassified,Chihuahua,0.956787
715009755312439296,Siba,12.0,10.0,unclassified,Chihuahua,0.142288
714982300363173890,Calbert,9.0,10.0,unclassified,Brittany Spaniel,0.944376
714957620017307648,Curtis,10.0,10.0,unclassified,Great Pyrenees,0.2515159999999999
714631576617938945,Benedict,4.0,10.0,unclassified,Black-Footed Ferret,0.0999327
714606013974974464,Nameless,12.0,10.0,unclassified,Norfolk Terrier,0.293007
714258258790387713,Travis,9.0,10.0,unclassified,Collie,0.176758
714251586676113411,Thumas,8.0,10.0,unclassified,Soft-Coated Wheaten Terrier,0.751962
714214115368108032,Nameless,13.0,10.0,unclassified,Pug,0.533967
714141408463036416,Nameless,10.0,10.0,unclassified,Labrador Retriever,0.586951
713919462244790272,Kanu,12.0,10.0,unclassified,Siberian Husky,0.4632229999999999
713900603437621249,Nameless,99.0,90.0,unclassified,Golden Retriever,0.371816
713761197720473600,Piper,12.0,10.0,unclassified,Brittany Spaniel,0.797936
713411074226274305,Nameless,11.0,10.0,unclassified,Great Pyrenees,0.720337
713177543487135744,Lance,10.0,10.0,unclassified,Whippet,0.734244
713175907180089344,Opie,10.0,10.0,unclassified,Malamute,0.4306239999999999
712809025985978368,Stubert,10.0,10.0,unclassified,Labrador Retriever,0.8686709999999999
712717840512598017,Nameless,10.0,10.0,unclassified,Great Pyrenees,0.732043
712668654853337088,Sunny,10.0,10.0,unclassified,Labrador Retriever,0.829058
712438159032893441,Kane,11.0,10.0,unclassified,Great Pyrenees,0.069457
712097430750289920,Nameless,10.0,10.0,unclassified,Labrador Retriever,0.720481
712092745624633345,Steven,7.0,10.0,unclassified,Three-Toed Sloth,0.11184
712085617388212225,Olive,11.0,10.0,unclassified,Shih-Tzu,0.625129
712065007010385924,Chester,6.0,10.0,unclassified,Pizza,0.0801683
711998809858043904,Nameless,12.0,10.0,unclassified,Kuvasz,0.0598951
711968124745228288,Winston,10.0,10.0,pupper,Cup,0.0883911999999999
711743778164514816,Roosevelt,11.0,10.0,unclassified,Lakeland Terrier,0.4595149999999999
711732680602345472,Nameless,10.0,10.0,unclassified,Ibizan Hound,0.334929
711694788429553666,Nameless,13.0,10.0,unclassified,Water Buffalo,0.0389022
711652651650457602,Gary,9.0,10.0,unclassified,Neck Brace,0.0163772
711363825979756544,Nameless,11.0,10.0,unclassified,Pembroke,0.7509060000000001
711306686208872448,Nameless,3.0,10.0,unclassified,Dandie Dinmont,0.0867925
711008018775851008,Chuckles,11.0,10.0,pupper,French Bulldog,0.731405
710997087345876993,Milo,12.0,10.0,unclassified,Malamute,0.28126
710844581445812225,Staniel,10.0,10.0,unclassified,Pembroke,0.200407
710833117892898816,Sora,12.0,10.0,unclassified,Pembroke,0.803742
710658690886586372,Nameless,80.0,80.0,unclassified,Soft-Coated Wheaten Terrier,0.948617
710588934686908417,Beemo,12.0,10.0,unclassified,Pembroke,0.982004
710283270106132480,Gunner,11.0,10.0,unclassified,Shih-Tzu,0.932401
710272297844797440,Nameless,11.0,10.0,unclassified,Old English Sheepdog,0.586307
710269109699739648,Nameless,13.0,10.0,unclassified,Pug,0.415495
710153181850935296,Lacy,11.0,10.0,unclassified,Cocker Spaniel,0.00271296
710140971284037632,Tater,8.0,10.0,unclassified,Pekinese,0.95317
710117014656950272,Nameless,11.0,10.0,pupper,Toy Poodle,0.802092
709918798883774466,Watson,12.0,10.0,unclassified,Pembroke,0.956222
709901256215666688,Nameless,12.0,10.0,unclassified,Umbrella,0.000224477
709852847387627521,Nameless,12.0,10.0,unclassified,Chihuahua,0.945629
709566166965075968,Olaf,12.0,10.0,unclassified,Chow,0.999837
709556954897764353,Cecil,12.0,10.0,unclassified,Golden Retriever,0.790026
709519240576036864,Vince,9.0,10.0,unclassified,Cocker Spaniel,0.4149819999999999
709449600415961088,Karma,10.0,10.0,unclassified,Maltese Dog,0.780187
709409458133323776,Billy,8.0,10.0,unclassified,Shetland Sheepdog,0.79745
709225125749587968,Walker,11.0,10.0,unclassified,Labrador Retriever,0.271109
709207347839836162,Penny,11.0,10.0,unclassified,Chihuahua,0.948323
709198395643068416,Nameless,45.0,50.0,unclassified,Borzoi,0.4907829999999999
709158332880297985,Rodney,10.0,10.0,unclassified,Siberian Husky,0.212957
709042156699303936,Klevin,9.0,10.0,unclassified,Rottweiler,0.0681793
708845821941387268,Nameless,9.0,10.0,pupper,Schipperke,0.74564
708834316713893888,Malikai,10.0,10.0,unclassified,Eskimo Dog,0.283945
708810915978854401,Mister,10.0,10.0,unclassified,Golden Retriever,0.976139
708738143638450176,Coco,11.0,10.0,unclassified,Pomeranian,0.933457
708711088997666817,Smokey,11.0,10.0,unclassified,German Short-Haired Pointer,0.0526946
708479650088034305,Bear,13.0,10.0,unclassified,Shih-Tzu,0.218479
708469915515297792,Bobble,11.0,10.0,unclassified,Chihuahua,0.748163
708356463048204288,Oliver,10.0,10.0,unclassified,Pug,0.871283
708349470027751425,River,11.0,10.0,unclassified,Basenji,0.187158
708149363256774660,Jebberson,10.0,10.0,unclassified,Cardigan,0.350993
708130923141795840,Nameless,11.0,10.0,unclassified,French Bulldog,0.710354
708119489313951744,Cooper,9.0,10.0,unclassified,Norwich Terrier,0.2644829999999999
708109389455101952,Remington,10.0,10.0,unclassified,Staffordshire Bullterrier,0.5161060000000001
708026248782585858,Nameless,13.0,10.0,unclassified,Malinois,0.7864680000000001
707995814724026368,Farfle,12.0,10.0,unclassified,Lumbermill,0.0504
707969809498152960,Rufus,11.0,10.0,unclassified,Toy Poodle,0.908491
707776935007539200,Sadie,11.0,10.0,unclassified,Miniature Pinscher,0.890426
707741517457260545,Nameless,10.0,10.0,unclassified,Whippet,0.738371
707693576495472641,Jiminus,7.0,10.0,unclassified,Washbasin,0.00929825
707610948723478529,Harper,12.0,10.0,unclassified,Golden Retriever,0.383223
707420581654872064,Keurig,4.0,10.0,unclassified,Kuvasz,0.149391
707411934438625280,Nameless,11.0,10.0,pupper,Lakeland Terrier,0.7382770000000001
707387676719185920,Clarkus,10.0,10.0,unclassified,Chihuahua,0.888468
707377100785885184,Nameless,9.0,10.0,unclassified,Golden Retriever,0.637225
707315916783140866,Finnegus,10.0,10.0,pupper,Bernese Mountain Dog,0.979235
707297311098011648,Cassie,10.0,10.0,unclassified,Blenheim Spaniel,0.370717
707059547140169728,Cupcake,11.0,10.0,unclassified,Samoyed,0.8973120000000001
707038192327901184,Kathmandu,10.0,10.0,unclassified,Pug,0.642426
707021089608753152,Tucker,12.0,10.0,unclassified,Cocker Spaniel,0.559658
707014260413456384,Ellie,11.0,10.0,unclassified,Chihuahua,0.58378
706901761596989440,Elliot,3.0,10.0,unclassified,Warthog,0.0113178
706681918348251136,Katie,12.0,10.0,unclassified,Toy Poodle,0.717584
706644897839910912,Shadow,9.0,10.0,unclassified,Chihuahua,0.132928
706593038911545345,Nameless,10.0,10.0,unclassified,Pillow,0.0294087999999999
706538006853918722,Oliver,11.0,10.0,unclassified,Chow,0.541794
706516534877929472,Nameless,12.0,10.0,unclassified,Golden Retriever,0.7726850000000001
706346369204748288,Koda,12.0,10.0,unclassified,Tibetan Mastiff,0.956462
706310011488698368,Nameless,12.0,10.0,pupper,Pembroke,0.6981649999999999
706291001778950144,Nameless,11.0,10.0,unclassified,Border Terrier,0.587101
706265994973601792,Kara,11.0,10.0,unclassified,Papillon,0.743715
706166467411222528,Dexter,7.0,10.0,unclassified,Samoyed,0.430418
705975130514706432,Adele,10.0,10.0,pupper,Staffordshire Bullterrier,0.5877640000000001
705970349788291072,Lucy,12.0,10.0,unclassified,Golden Retriever,0.776346
705898680587526145,Max,10.0,10.0,unclassified,Collie,0.808276
705786532653883392,Nameless,11.0,10.0,pupper,Labrador Retriever,0.148496
705591895322394625,Nameless,11.0,10.0,unclassified,Basenji,0.877207
705475953783398401,Zara,12.0,10.0,unclassified,Golden Retriever,0.908784
705442520700944385,Cooper,12.0,10.0,unclassified,Great Pyrenees,0.309106
705428427625635840,Ambrose,11.0,10.0,pupper,Chihuahua,0.774792
705239209544720384,Jimothy,11.0,10.0,unclassified,Chihuahua,0.15795
705223444686888960,Bode,9.0,10.0,unclassified,Chesapeake Bay Retriever,0.0773733
705102439679201280,Terrenth,10.0,10.0,unclassified,Collie,0.457672
705066031337840642,Reese,12.0,10.0,unclassified,Airedale,0.868658
704871453724954624,Nameless,12.0,10.0,unclassified,Norfolk Terrier,0.689504
704859558691414016,Nameless,10.0,10.0,pupper,Pug,0.284428
704847917308362754,Nameless,12.0,10.0,unclassified,Golden Retriever,0.85724
704819833553219584,Chesterson,7.0,10.0,unclassified,Wood Rabbit,0.000205869
704761120771465216,Nameless,13.0,10.0,pupper,Chihuahua,0.100418
704499785726889984,Nameless,12.0,10.0,unclassified,Chihuahua,0.3765409999999999
704480331685040129,Lucia,11.0,10.0,unclassified,Samoyed,0.979206
704364645503647744,Bisquick,12.0,10.0,unclassified,Pembroke,0.980695
704347321748819968,Ralphson,10.0,10.0,pupper,Brittany Spaniel,0.0829173
704113298707505153,Stanley,8.0,10.0,unclassified,Sea Lion,0.0158608
704054845121142784,Nameless,60.0,50.0,unclassified,Great Pyrenees,0.6679390000000001
703774238772166656,Nameless,10.0,10.0,unclassified,Labrador Retriever,0.990119
703769065844768768,Nameless,10.0,10.0,unclassified,Boxer,0.838994
703631701117943808,Bella,11.0,10.0,unclassified,Brass,0.0088821
703611486317502464,Scooter,10.0,10.0,pupper,Pembroke,0.756441
703425003149250560,Nameless,9.0,10.0,unclassified,Miniature Pinscher,0.2928659999999999
703407252292673536,Nameless,10.0,10.0,pupper,Carton,0.0829238
703382836347330562,Charlie,12.0,10.0,unclassified,Golden Retriever,0.945664
703356393781329922,Socks,9.0,10.0,unclassified,Border Collie,0.894842
703268521220972544,Nameless,12.0,10.0,pupper,Kuvasz,0.038243
703079050210877440,Nameless,11.0,10.0,unclassified,Pembroke,0.778503
703041949650034688,Nameless,10.0,10.0,unclassified,Sea Lion,0.0263642999999999
702932127499816960,Chip,6.0,10.0,unclassified,Beaver,0.149605
702684942141153280,Lucy,11.0,10.0,unclassified,Golden Retriever,0.514085
702671118226825216,Rambo,10.0,10.0,unclassified,Bloodhound,0.381227
702598099714314240,Sansa,11.0,10.0,pupper,Kelpie,0.2191789999999999
702539513671897089,Nameless,12.0,10.0,unclassified,Pomeranian,0.714367
702321140488925184,Nameless,12.0,10.0,unclassified,West Highland White Terrier,0.769159
702276748847800320,Nameless,11.0,10.0,unclassified,Boston Bull,0.697303
702217446468493312,Nameless,9.0,10.0,unclassified,Golden Retriever,0.242419
701981390485725185,Fiji,12.0,10.0,unclassified,Pomeranian,0.491022
701952816642965504,Rilo,11.0,10.0,unclassified,Toy Poodle,0.331707
701889187134500865,Bilbo,11.0,10.0,unclassified,French Bulldog,0.902856
701601587219795968,Coopson,10.0,10.0,unclassified,Chihuahua,0.993661
701570477911896070,Yoda,9.0,10.0,unclassified,Yorkshire Terrier,0.90799
701545186879471618,Millie,10.0,10.0,pupper,Border Collie,0.280893
701214700881756160,Nameless,12.0,10.0,unclassified,Chihuahua,0.615163
700890391244103680,Chet,11.0,10.0,unclassified,Schipperke,0.1223559999999999
700864154249383937,Nameless,12.0,10.0,pupper,Kuvasz,0.8058569999999999
700847567345688576,Crouton,10.0,10.0,unclassified,Rhodesian Ridgeback,0.2525139999999999
700796979434098688,Daniel,7.0,10.0,unclassified,Bullfrog,0.0401775
700747788515020802,Nameless,11.0,10.0,unclassified,Great Pyrenees,0.481333
700518061187723268,Vincent,10.0,10.0,unclassified,American Staffordshire Terrier,0.569501
700505138482569216,Kaia,12.0,10.0,unclassified,Norwegian Elkhound,0.160205
700462010979500032,Murphy,6.0,10.0,unclassified,Pomeranian,0.110268
700167517596164096,Dotsy,10.0,10.0,unclassified,Beagle,0.1625849999999999
700151421916807169,Nameless,11.0,10.0,pupper,Italian Greyhound,0.176838
